[METADATA]
Parameter,Value
Total Population,30917
Total Simulation Days,7

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,2489600.00,1244800
shower,8156609.83,233951
wash_bassin,2590186.01,1281945
wash_machine,3874608.00,26907
dish_washer,4171502.96,5381635
tanque,988615.49,248643

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
68027,60.80,251.23,41.78,105.10,121.99,0.00,580.89
68028,58.00,251.39,42.18,105.00,122.13,0.00,578.70
68029,61.20,251.12,42.18,105.00,122.33,0.00,581.83
68030,66.40,251.60,41.39,105.00,121.68,0.00,586.07
68031,64.80,251.81,41.36,104.70,121.51,0.00,584.18
68032,60.80,251.76,42.06,104.90,122.45,0.00,581.96
68033,59.60,251.54,42.59,105.00,122.94,0.00,581.66
68034,54.00,251.82,42.67,105.00,123.08,0.00,576.58
68035,50.40,252.00,42.39,104.90,121.85,0.00,571.54
68036,52.00,251.50,42.18,104.70,121.55,0.00,571.93
68037,57.60,251.64,41.77,104.60,121.99,0.00,577.60
68038,58.80,252.38,41.24,104.60,120.86,0.00,577.88
68039,62.00,252.39,41.52,104.60,120.43,0.00,580.94
68040,63.60,252.63,41.17,104.90,119.84,0.00,582.14
68041,64.40,252.62,41.04,104.80,119.40,0.00,582.26
68042,62.40,252.65,41.21,104.80,119.16,0.00,580.21
68043,65.20,252.81,41.57,104.70,119.75,0.00,584.03
68044,64.40,253.15,41.83,104.70,120.15,0.00,584.23
68045,61.60,252.56,42.15,104.60,119.88,0.00,580.79
68046,58.00,252.22,41.90,104.50,120.22,0.00,576.85
68047,57.60,252.12,42.05,104.40,120.20,0.00,576.37
68048,50.80,252.29,41.31,104.40,119.48,0.00,568.28
68049,48.00,252.26,41.39,104.30,119.11,0.00,565.06
68050,49.60,252.76,41.33,104.30,119.78,0.00,567.76
68051,50.40,252.59,41.10,104.20,120.17,0.00,568.46
68052,49.20,252.63,40.98,103.80,120.86,0.00,567.48
68053,54.00,252.89,41.35,104.00,120.64,0.00,572.88
68054,58.00,252.48,41.89,104.20,119.87,0.00,576.44
68055,56.40,252.85,41.92,104.40,119.82,0.00,575.40
68056,58.80,253.13,42.19,104.50,119.93,0.00,578.55
68057,57.60,253.20,42.20,104.40,119.12,0.00,576.52
68058,57.60,252.99,42.68,104.50,119.39,0.00,577.16
68059,61.20,252.37,42.16,104.40,119.70,0.00,579.83
68060,65.20,252.53,41.85,104.30,119.85,0.00,583.73
68061,63.20,252.40,41.62,104.30,120.45,0.00,581.97
68062,62.40,252.90,41.11,104.00,119.68,0.00,580.08
68063,62.80,252.95,41.46,103.90,119.27,0.00,580.38
68064,56.80,253.19,41.42,103.80,120.50,0.00,575.70
68065,53.20,253.60,41.87,103.80,120.70,0.00,573.16
68066,55.20,254.26,41.86,103.60,121.05,0.00,575.97
68067,62.40,254.83,41.90,103.80,120.95,0.00,583.88
68068,65.20,254.77,41.50,103.60,120.81,0.00,585.88
68069,65.60,254.91,40.88,103.50,121.20,0.00,586.09
68070,67.60,255.43,40.30,103.40,121.90,0.00,588.63
68071,68.00,255.35,40.09,103.40,122.26,0.00,589.11
68072,61.60,255.22,39.97,103.30,122.48,0.00,582.57
68073,60.00,255.43,40.66,103.40,123.05,0.00,582.53
68074,60.80,254.97,40.02,103.30,124.06,0.00,583.15
68075,63.20,254.40,39.90,103.20,123.42,0.00,584.13
68076,64.80,254.49,39.74,103.20,122.87,0.00,585.10
68077,65.20,254.93,39.58,103.30,123.23,0.00,586.23
68078,64.80,254.36,38.96,103.50,123.37,0.00,584.99
68079,63.60,254.68,39.34,103.40,123.45,0.00,584.46
68080,60.40,255.22,39.30,103.40,123.21,0.00,581.53
68081,56.80,254.95,39.14,103.30,122.45,0.00,576.64
68082,59.20,255.09,38.83,103.40,122.64,0.00,579.17
68083,61.60,254.77,38.95,103.40,122.35,0.00,581.07
68084,63.20,254.43,38.97,103.30,122.92,0.00,582.83
68085,64.40,254.10,38.87,103.20,123.11,0.00,583.68
68086,64.00,253.42,39.22,103.10,123.28,0.00,583.01
68087,61.20,252.84,39.37,103.20,124.00,0.00,580.61
68088,57.20,252.63,39.96,103.10,124.15,0.00,577.05
68089,58.00,252.59,40.00,103.00,123.41,0.00,577.00
68090,57.20,251.90,40.16,102.90,124.06,0.00,576.23
68091,57.60,252.19,39.86,103.00,124.35,0.00,577.00
68092,59.60,252.31,39.60,103.00,124.03,0.00,578.54
68093,67.20,252.32,39.70,102.90,124.17,0.00,586.29
68094,64.40,252.25,39.36,102.90,124.43,0.00,583.34
68095,65.60,252.86,39.41,102.90,124.36,0.00,585.14
68096,68.00,251.88,39.79,103.00,123.75,0.00,586.41
68097,68.00,252.26,39.89,103.00,123.48,0.00,586.63
68098,63.20,252.47,39.81,103.00,123.64,0.00,582.12
68099,64.80,251.92,39.44,103.00,124.03,0.00,583.19
68100,60.40,251.30,39.54,103.00,123.92,0.00,578.16
68101,60.80,251.36,39.01,103.00,123.57,0.00,577.74
68102,61.20,251.36,39.05,103.10,123.41,0.00,578.11
68103,58.40,251.52,39.03,103.30,123.14,0.00,575.39
68104,59.60,251.67,39.20,103.20,123.40,0.00,577.06
68105,61.20,251.44,38.71,103.20,123.51,0.00,578.06
68106,59.20,250.34,38.49,103.30,122.33,0.00,573.66
68107,58.80,251.04,38.39,103.50,121.95,0.00,573.67
68108,60.80,250.69,38.15,103.50,121.79,0.00,574.93
68109,59.20,250.96,38.17,103.50,122.35,0.00,574.18
68110,60.40,251.28,38.45,103.50,122.35,0.00,575.98
68111,62.40,251.72,38.79,103.40,122.11,0.00,578.43
68112,62.40,251.56,39.05,103.20,121.86,0.00,578.07
68113,59.60,251.49,38.79,103.10,121.87,0.00,574.86
68114,59.60,251.72,38.91,103.10,121.64,0.00,574.97
68115,64.40,252.08,39.18,103.20,121.68,0.00,580.54
68116,62.00,251.64,39.27,103.30,121.82,0.00,578.03
68117,61.60,251.47,39.75,103.40,121.35,0.00,577.57
68118,63.60,250.51,39.83,103.30,121.75,0.00,578.99
68119,64.80,251.06,39.67,103.20,121.04,0.00,579.77
68120,63.20,250.96,39.17,103.20,120.97,0.00,577.50
68121,62.40,251.41,39.62,103.10,121.22,0.00,577.75
68122,62.00,250.38,39.49,103.00,120.93,0.00,575.80
68123,61.60,250.34,39.34,102.60,121.07,0.00,574.96
68124,60.80,249.92,39.48,102.50,120.67,0.00,573.37
68125,59.20,249.57,38.94,102.50,120.90,0.00,571.11
68126,59.20,249.48,39.54,102.40,120.21,0.00,570.83
68127,59.60,249.01,39.35,102.40,121.06,0.00,571.42
68128,57.60,249.64,39.17,102.30,120.55,0.00,569.26
68129,55.60,249.18,39.23,102.30,121.20,0.00,567.51
68130,58.80,248.94,39.46,102.50,121.39,0.00,571.08
68131,61.60,248.36,39.54,102.30,121.92,0.00,573.72
68132,64.80,248.26,39.28,102.20,121.99,0.00,576.53
68133,70.00,248.35,38.73,102.20,122.18,0.00,581.46
68134,74.80,247.97,38.48,102.20,121.84,0.00,585.29
68135,75.60,247.76,38.93,102.20,122.31,0.00,586.80
68136,70.80,248.32,38.63,102.20,123.45,0.00,583.40
68137,68.00,248.50,38.78,102.20,123.63,0.00,581.11
68138,65.20,248.09,38.96,102.20,124.52,0.00,578.97
68139,66.00,247.24,38.96,102.10,124.00,0.00,578.30
68140,63.20,246.79,39.25,102.10,124.04,0.00,575.39
68141,68.40,246.91,39.48,102.10,123.14,0.00,580.03
68142,66.40,247.10,39.74,102.20,123.04,0.00,578.49
68143,67.60,246.76,40.42,102.30,122.06,0.00,579.14
68144,65.60,246.77,40.27,102.20,122.79,0.00,577.63
68145,64.00,246.69,40.52,102.20,122.97,0.00,576.37
68146,59.20,246.40,41.07,102.10,123.17,0.00,571.94
68147,63.60,246.61,41.15,102.10,123.21,0.00,576.66
68148,60.80,245.97,40.96,102.10,122.81,0.00,572.63
68149,61.60,246.53,41.11,102.00,123.73,0.00,574.96
68150,59.20,246.78,41.16,102.00,123.78,0.00,572.92
68151,58.00,246.96,41.13,102.00,124.79,0.00,572.88
68152,57.60,247.18,41.89,102.00,125.17,0.00,573.84
68153,58.40,246.99,42.81,102.00,124.87,0.00,575.07
68154,50.80,246.97,42.61,101.90,124.27,0.00,566.55
68155,52.80,247.41,43.11,101.90,124.54,0.00,569.76
68156,63.20,247.51,43.14,102.00,123.96,0.00,579.81
68157,58.80,247.11,43.21,102.10,123.95,0.00,575.17
68158,60.00,247.36,43.68,102.10,123.70,0.00,576.84
68159,61.20,247.10,43.38,102.30,123.31,0.00,577.29
68160,59.20,247.20,43.68,102.30,123.86,0.00,576.23
68161,52.00,246.51,43.36,102.20,124.39,0.00,568.46
68162,54.00,246.21,42.84,102.30,123.84,0.00,569.19
68163,53.60,246.33,42.61,102.20,124.21,0.00,568.95
68164,58.40,246.06,42.54,102.20,124.16,0.00,573.36
68165,62.40,246.30,42.17,102.20,124.78,0.00,577.85
68166,63.20,246.85,41.91,101.90,124.34,0.00,578.21
68167,62.00,246.65,42.33,101.90,123.04,0.00,575.92
68168,64.00,246.78,42.09,101.90,122.77,0.00,577.54
68169,68.80,247.49,41.74,102.00,122.03,0.00,582.06
68170,68.00,247.40,41.65,102.00,122.68,0.00,581.72
68171,66.40,248.04,41.78,102.00,123.34,0.00,581.56
68172,66.80,248.02,41.63,101.90,122.66,0.00,581.01
68173,62.40,248.10,41.29,101.70,122.55,0.00,576.05
68174,54.80,247.93,41.61,101.50,122.97,0.00,568.81
68175,54.80,248.12,41.69,101.40,122.39,0.00,568.40
68176,57.20,248.00,41.19,101.30,121.94,0.00,569.63
68177,54.00,247.93,41.14,101.40,121.78,0.00,566.25
68178,54.80,247.87,41.17,101.40,122.22,0.00,567.46
68179,56.80,246.98,40.59,101.40,122.11,0.00,567.88
68180,52.00,247.38,40.17,101.70,122.64,0.00,563.89
68181,51.20,247.10,40.35,101.80,122.89,0.00,563.33
68182,60.80,247.78,40.37,101.80,122.77,0.00,573.52
68183,62.00,247.69,40.21,101.90,123.12,0.00,574.92
68184,59.20,247.46,40.10,101.80,123.73,0.00,572.28
68185,70.40,247.11,39.94,101.90,123.03,0.00,582.38
68186,72.80,247.75,40.18,101.90,123.02,0.00,585.64
68187,67.60,247.56,39.92,101.90,123.44,0.00,580.42
68188,68.00,247.46,40.37,102.10,123.71,0.00,581.63
68189,71.60,248.20,40.23,102.10,123.90,0.00,586.04
68190,65.60,248.57,40.26,102.10,123.54,0.00,580.08
68191,67.20,248.88,40.29,102.30,123.63,0.00,582.31
68192,70.80,248.48,40.09,102.40,123.61,0.00,585.39
68193,69.60,248.70,39.87,102.50,124.25,0.00,584.92
68194,71.20,248.87,39.73,102.60,124.00,0.00,586.39
68195,67.60,249.10,39.85,102.60,123.36,0.00,582.52
68196,63.60,249.20,39.56,102.70,123.42,0.00,578.48
68197,61.60,249.04,39.46,102.60,124.56,0.00,577.26
68198,62.80,249.54,39.63,102.70,125.08,0.00,579.75
68199,63.20,249.19,38.75,102.80,124.99,0.00,578.93
68200,65.60,249.22,38.43,102.70,125.15,0.00,581.10
68201,63.20,248.73,38.48,102.50,126.23,0.00,579.14
68202,63.20,249.10,38.18,102.60,125.98,0.00,579.07
68203,64.00,248.82,38.38,102.70,126.48,0.00,580.38
68204,63.20,248.42,38.92,102.70,126.48,0.00,579.72
68205,68.00,248.62,39.10,102.90,126.10,0.00,584.72
68206,74.40,247.79,38.97,102.90,126.37,0.00,590.42
68207,71.60,247.71,38.95,102.70,126.56,0.00,587.52
68208,70.00,247.67,38.85,102.60,126.95,0.00,586.07
68209,65.20,247.39,38.82,102.70,126.79,0.00,580.91
68210,62.00,247.21,38.22,102.60,126.73,0.00,576.76
68211,58.00,247.02,38.43,102.60,126.85,0.00,572.90
68212,61.20,247.07,38.37,102.10,126.95,0.00,575.69
68213,61.60,247.58,38.77,102.10,126.62,0.00,576.67
68214,69.60,247.80,38.63,102.10,126.00,0.00,584.13
68215,68.80,247.57,39.13,102.00,125.25,0.00,582.76
68216,67.20,247.14,38.74,101.90,124.36,0.00,579.34
68217,62.40,247.35,38.39,101.90,124.21,0.00,574.25
68218,62.80,247.03,38.01,101.90,124.85,0.00,574.59
68219,56.80,246.76,37.82,101.90,124.22,0.00,567.50
68220,52.80,246.78,38.02,101.90,124.01,0.00,563.51
68221,52.80,246.65,38.26,101.80,124.22,0.00,563.73
68222,52.80,246.74,37.39,101.80,124.74,0.00,563.47
68223,54.80,247.19,37.34,101.90,124.62,0.00,565.85
68224,56.80,246.85,38.04,102.00,123.92,0.00,567.61
68225,60.00,246.56,37.72,101.90,123.65,0.00,569.83
68226,60.40,246.74,37.97,101.90,124.63,0.00,571.64
68227,61.60,246.83,37.80,101.90,124.35,0.00,572.47
68228,63.60,246.28,38.03,101.90,124.12,0.00,573.93
68229,60.40,246.61,38.30,101.90,124.07,0.00,571.29
68230,64.80,246.45,38.75,101.80,124.06,0.00,575.86
68231,70.00,246.12,39.02,101.70,124.42,0.00,581.26
68232,72.80,245.45,39.69,101.80,125.03,0.00,584.77
68233,68.00,245.47,39.44,101.60,125.05,0.00,579.56
68234,69.60,245.11,39.67,101.70,125.35,0.00,581.44
68235,66.80,244.97,40.20,101.80,125.67,0.00,579.44
68236,64.40,244.85,39.94,101.90,125.90,0.00,577.00
68237,66.80,244.84,39.56,101.90,126.35,0.00,579.44
68238,67.60,244.54,39.56,102.10,126.18,0.00,579.99
68239,69.20,244.24,39.73,101.90,126.48,0.00,581.55
68240,65.20,243.63,39.44,101.70,126.46,0.00,576.43
68241,62.40,243.64,39.01,101.60,125.68,0.00,572.33
68242,60.40,243.63,38.90,101.70,125.97,0.00,570.60
68243,60.80,242.90,38.81,101.60,126.76,0.00,570.87
68244,60.40,242.65,38.50,101.50,127.38,0.00,570.43
68245,62.40,242.44,38.51,101.50,126.97,0.00,571.82
68246,65.60,242.35,38.92,101.50,125.85,0.00,574.22
68247,66.00,242.24,39.10,101.60,125.75,0.00,574.69
68248,64.40,242.47,39.42,101.50,125.88,0.00,573.66
68249,65.20,242.10,39.69,101.50,124.73,0.00,573.22
68250,64.80,241.63,39.60,101.40,123.54,0.00,570.97
68251,60.00,242.19,39.53,101.50,122.84,0.00,566.06
68252,57.60,242.60,39.64,101.50,122.91,0.00,564.25
68253,61.60,242.62,39.54,101.40,123.15,0.00,568.31
68254,61.20,242.70,39.41,101.40,123.35,0.00,568.05
68255,64.00,241.97,39.58,101.30,123.35,0.00,570.19
68256,66.80,241.30,39.12,101.20,123.50,0.00,571.92
68257,69.60,240.97,39.47,101.00,123.78,0.00,574.83
68258,66.00,240.57,39.50,100.90,123.71,0.00,570.68
68259,63.60,240.60,39.34,100.90,124.11,0.00,568.56
68260,62.00,241.20,39.28,100.90,124.52,0.00,567.90
68261,58.80,241.19,39.57,100.80,124.49,0.00,564.85
68262,59.60,241.76,39.20,100.80,124.17,0.00,565.53
68263,60.00,241.60,39.02,100.70,123.17,0.00,564.49
68264,57.20,241.65,38.34,100.50,122.78,0.00,560.47
68265,54.80,241.64,38.66,100.50,122.39,0.00,557.99
68266,56.80,241.74,39.00,100.40,123.48,0.00,561.42
68267,57.20,242.31,39.23,100.30,123.85,0.00,562.89
68268,57.20,242.70,39.18,100.20,123.80,0.00,563.08
68269,58.40,242.43,39.10,100.30,123.83,0.00,564.06
68270,64.00,242.27,39.26,100.30,124.06,0.00,569.88
68271,66.40,242.28,39.65,100.20,123.71,0.00,572.25
68272,64.40,242.22,39.32,100.30,123.10,0.00,569.34
68273,65.20,242.25,39.71,100.50,122.30,0.00,569.97
68274,66.00,242.37,40.16,100.50,122.13,0.00,571.16
68275,64.80,242.98,39.95,100.50,121.95,0.00,570.18
68276,63.60,242.83,39.44,100.60,121.48,0.00,567.95
68277,58.40,242.76,39.63,100.50,120.98,0.00,562.27
68278,63.20,242.53,39.85,100.60,120.75,0.00,566.93
68279,67.60,242.99,40.30,100.70,120.61,0.00,572.19
68280,64.40,243.30,40.60,100.80,121.08,0.00,570.19
68281,65.20,243.96,40.24,100.70,121.24,0.00,571.34
68282,68.00,243.83,40.02,100.60,121.74,0.00,574.19
68283,60.40,243.67,40.25,100.70,122.38,0.00,567.40
68284,56.40,243.71,39.86,100.60,123.66,0.00,564.23
68285,56.40,243.55,39.70,100.60,123.87,0.00,564.11
68286,57.60,243.35,39.52,100.60,123.35,0.00,564.43
68287,62.00,243.39,39.83,100.40,123.17,0.00,568.79
68288,67.20,242.89,39.45,100.10,124.22,0.00,573.87
68289,67.60,243.33,39.88,100.20,123.85,0.00,574.86
68290,70.00,243.33,39.57,100.20,124.18,0.00,577.28
68291,68.80,243.34,40.08,100.10,124.53,0.00,576.85
68292,66.00,243.22,40.05,100.10,124.08,0.00,573.45
68293,64.00,243.20,40.26,100.00,124.09,0.00,571.56
68294,62.00,243.30,40.66,100.10,124.31,0.00,570.36
68295,59.60,243.18,40.61,100.00,124.70,0.00,568.09
68296,57.60,242.60,40.33,99.90,124.16,0.00,564.59
68297,60.40,242.92,40.47,99.80,124.99,0.00,568.58
68298,61.20,243.14,40.51,99.90,124.33,0.00,569.07
68299,66.80,243.18,39.75,99.90,124.49,0.00,574.11
68300,64.40,243.10,40.01,100.00,125.07,0.00,572.58
68301,63.60,242.96,39.90,99.80,125.65,0.00,571.91
68302,62.00,242.82,39.99,99.80,125.21,0.00,569.82
68303,64.40,242.83,39.75,99.90,125.08,0.00,571.96
68304,60.00,241.49,39.75,99.90,124.98,0.00,566.12
68305,60.40,241.58,39.50,99.90,125.14,0.00,566.51
68306,62.00,241.42,40.06,99.60,123.87,0.00,566.96
68307,62.00,241.79,39.96,99.80,124.46,0.00,568.01
68308,57.60,241.80,40.23,99.80,124.24,0.00,563.67
68309,62.40,241.87,40.89,99.70,124.46,0.00,569.32
68310,66.00,241.86,41.29,99.80,123.67,0.00,572.62
68311,66.80,242.87,41.10,99.80,123.58,0.00,574.15
68312,65.60,242.81,40.67,99.80,123.34,0.00,572.23
68313,68.40,242.36,40.67,99.90,123.14,0.00,574.46
68314,69.20,242.47,40.90,100.10,123.11,0.00,575.78
68315,63.60,242.40,40.41,100.20,123.70,0.00,570.30
68316,63.20,242.64,40.77,100.00,123.79,0.00,570.40
68317,61.20,242.83,40.05,100.10,124.08,0.00,568.26
68318,58.00,242.88,39.96,100.00,123.83,0.00,564.66
68319,55.20,243.00,39.01,100.10,124.27,0.00,561.58
68320,61.20,243.21,38.84,100.30,125.05,0.00,568.59
68321,65.20,242.82,38.89,100.20,123.56,0.00,570.67
68322,66.00,243.07,39.27,100.20,123.87,0.00,572.40
68323,64.40,242.88,39.49,100.40,124.08,0.00,571.25
68324,65.20,241.80,39.78,100.50,124.56,0.00,571.85
68325,62.80,242.23,39.10,100.50,124.90,0.00,569.53
68326,58.80,241.24,39.16,100.60,125.26,0.00,565.07
68327,56.00,241.24,39.36,100.60,125.43,0.00,562.63
68328,58.80,240.98,39.16,100.70,125.10,0.00,564.73
68329,57.20,240.10,38.92,100.80,124.57,0.00,561.59
68330,60.40,240.49,38.99,101.00,125.16,0.00,566.04
68331,64.00,240.04,38.89,100.90,123.83,0.00,567.66
68332,67.60,239.62,38.97,100.90,125.16,0.00,572.24
68333,67.60,240.06,39.13,101.00,125.45,0.00,573.24
68334,66.00,240.21,39.12,101.00,125.85,0.00,572.18
68335,61.60,240.56,38.83,101.00,125.75,0.00,567.74
68336,59.20,240.14,38.51,101.00,125.55,0.00,564.40
68337,58.80,240.56,37.95,101.00,124.27,0.00,562.58
68338,58.00,240.40,37.69,101.00,124.60,0.00,561.70
68339,58.40,240.74,37.98,100.90,124.69,0.00,562.71
68340,63.20,240.37,37.94,100.90,125.31,0.00,567.73
68341,63.20,240.61,37.88,100.80,125.37,0.00,567.86
68342,61.20,240.43,37.21,100.90,125.06,0.00,564.80
68343,61.20,240.74,37.26,100.90,124.38,0.00,564.48
68344,56.80,241.05,36.90,100.90,124.83,0.00,560.48
68345,51.60,240.64,37.08,101.10,125.43,0.00,555.85
68346,52.00,240.16,37.43,101.10,126.39,0.00,557.08
68347,55.60,239.87,37.87,101.00,125.26,0.00,559.60
68348,60.40,239.73,37.71,101.00,125.32,0.00,564.16
68349,65.20,238.80,37.85,101.10,125.48,0.00,568.43
68350,71.20,238.94,37.72,101.10,126.17,0.00,575.13
68351,73.20,239.15,37.36,101.00,126.43,0.00,577.14
68352,68.00,238.89,37.23,101.10,125.07,0.00,570.30
68353,60.80,238.93,37.58,101.00,125.66,0.00,563.97
68354,60.80,238.88,37.82,101.00,125.34,0.00,563.85
68355,56.40,238.97,38.44,100.90,124.86,0.00,559.57
68356,52.80,239.34,38.56,100.70,124.99,0.00,556.39
68357,56.80,239.23,39.66,100.70,124.89,0.00,561.28
68358,58.80,239.89,39.64,100.90,124.06,0.00,563.29
68359,56.40,240.63,39.40,100.80,124.10,0.00,561.33
68360,54.80,240.72,38.93,100.70,124.41,0.00,559.56
68361,55.60,240.55,38.58,100.60,124.02,0.00,559.34
68362,57.20,240.31,38.82,100.50,123.17,0.00,560.00
68363,59.20,239.82,38.81,100.50,124.07,0.00,562.40
68364,64.00,240.98,39.62,100.50,123.41,0.00,568.51
68365,70.40,240.55,40.30,100.70,123.28,0.00,575.24
68366,68.40,240.31,40.07,100.80,124.09,0.00,573.68
68367,66.40,241.05,39.78,100.50,123.42,0.00,571.14
68368,64.80,240.59,40.03,100.50,122.92,0.00,568.84
68369,63.20,240.59,40.20,100.50,123.02,0.00,567.51
68370,57.60,240.59,40.34,100.50,122.93,0.00,561.95
68371,60.80,241.02,40.72,100.40,124.28,0.00,567.22
68372,64.00,241.38,40.25,100.50,124.13,0.00,570.26
68373,64.80,241.25,40.46,100.50,124.41,0.00,571.42
68374,62.40,241.95,40.12,100.50,123.86,0.00,568.83
68375,66.00,242.08,40.56,100.60,123.40,0.00,572.64
68376,68.40,241.85,40.49,100.40,123.85,0.00,574.99
68377,67.60,241.74,40.88,100.40,124.59,0.00,575.21
68378,68.40,242.75,41.03,100.40,124.27,0.09,576.94
68379,73.20,242.82,41.36,100.40,125.06,0.09,582.93
68380,69.20,242.31,41.65,100.40,124.78,0.09,578.42
68381,64.40,242.77,41.69,100.30,124.22,0.09,573.48
68382,60.00,242.86,41.94,100.20,124.42,0.09,569.52
68383,59.20,242.91,42.05,100.20,124.39,0.09,568.84
68384,54.00,243.44,42.23,100.20,125.17,0.09,565.12
68385,57.60,243.46,42.70,100.10,125.01,0.09,568.95
68386,59.60,243.95,42.30,100.10,124.60,0.09,570.64
68387,64.00,244.28,41.71,100.10,124.22,0.09,574.39
68388,65.20,244.16,41.28,99.90,124.08,0.09,574.71
68389,69.60,243.98,41.17,100.10,123.89,0.09,578.84
68390,67.60,243.98,40.82,100.10,123.06,0.09,575.64
68391,68.00,244.32,40.01,100.10,122.65,0.09,575.16
68392,65.20,244.36,39.65,100.20,122.72,0.09,572.22
68393,68.00,244.45,39.88,100.00,122.72,0.09,575.14
68394,67.20,244.97,39.13,99.70,123.01,0.09,574.10
68395,67.60,244.42,38.99,99.70,122.54,0.09,573.34
68396,64.40,244.75,38.96,99.60,121.56,0.09,569.36
68397,68.00,244.83,39.44,99.70,121.97,0.09,574.03
68398,60.00,245.18,39.21,99.70,122.72,0.09,566.90
68399,58.80,245.02,39.14,99.70,123.07,0.09,565.83
68400,59.60,245.08,39.32,99.70,123.55,0.09,567.34
68401,62.80,244.49,39.21,99.60,123.59,0.09,569.79
68402,60.80,245.58,39.46,99.70,123.59,0.09,569.22
68403,61.60,245.86,40.08,99.70,125.01,0.09,572.34
68404,64.80,245.63,40.29,99.80,125.68,0.09,576.29
68405,64.40,245.88,40.04,99.80,124.96,0.09,575.17
68406,66.00,245.73,39.98,99.80,124.27,0.09,575.88
68407,64.00,246.01,40.38,99.90,123.96,0.09,574.34
68408,70.80,245.78,40.72,99.90,124.64,0.09,581.93
68409,69.20,245.52,40.95,99.90,124.23,0.09,579.89
68410,66.40,245.95,41.04,99.80,124.58,0.09,577.86
68411,60.40,245.84,41.16,99.90,124.60,0.09,571.99
68412,62.80,246.07,41.04,99.70,123.63,0.09,573.33
68413,58.80,246.14,40.85,99.90,124.00,0.09,569.79
68414,58.00,246.10,40.89,99.90,124.49,0.09,569.47
68415,61.60,245.67,41.17,99.70,124.50,0.09,572.74
68416,66.40,245.31,40.37,99.70,122.89,0.00,574.67
68417,63.60,244.90,40.14,99.50,122.18,0.00,570.32
68418,64.40,245.10,39.76,99.40,122.45,0.00,571.11
68419,62.80,244.99,40.19,99.40,122.89,0.00,570.27
68420,59.20,245.44,40.59,99.30,123.45,0.00,567.97
68421,60.00,245.01,40.22,99.10,123.59,0.00,567.92
68422,60.00,245.11,39.95,99.00,124.38,0.00,568.43
68423,60.40,245.58,40.15,98.70,124.62,0.00,569.45
68424,61.20,245.46,40.55,98.60,124.07,0.00,569.88
68425,62.40,245.61,40.40,98.50,125.17,0.00,572.07
68426,58.80,245.56,39.75,98.40,125.55,0.00,568.06
68427,60.00,245.74,39.81,98.50,125.46,0.00,569.52
68428,56.00,245.57,39.91,98.50,125.31,0.00,565.29
68429,54.00,245.89,40.21,98.50,125.39,0.00,563.99
68430,60.80,245.90,39.89,98.80,125.57,0.00,570.97
68431,58.80,246.33,40.24,98.80,126.06,0.00,570.23
68432,57.20,245.91,40.18,98.70,126.36,0.00,568.34
68433,61.20,245.46,40.41,98.70,126.10,0.00,571.87
68434,60.40,245.92,40.43,98.80,125.95,0.00,571.50
68435,53.20,245.98,40.04,98.70,126.46,0.00,564.38
68436,56.00,246.22,39.96,98.70,126.36,0.00,567.24
68437,57.20,246.39,39.47,98.50,127.63,0.00,569.20
68438,58.80,246.66,39.68,98.60,126.24,0.00,569.98
68439,58.80,246.20,39.53,98.60,125.61,0.00,568.75
68440,58.00,246.27,39.90,98.60,125.49,0.00,568.27
68441,61.20,246.00,39.57,98.70,125.32,0.00,570.80
68442,64.00,246.02,39.05,98.70,124.86,0.00,572.63
68443,62.40,245.67,39.03,98.60,124.72,0.00,570.42
68444,62.80,245.34,38.80,98.70,124.72,0.00,570.36
68445,68.80,245.02,38.41,98.70,125.56,0.00,576.49
68446,65.60,244.89,38.48,98.70,125.29,0.00,572.95
68447,60.00,244.55,38.85,98.70,125.34,0.00,567.44
68448,61.20,244.25,38.37,98.70,125.13,0.00,567.65
68449,62.00,243.48,37.74,98.50,124.72,0.00,566.44
68450,60.40,244.08,37.86,98.50,124.63,0.00,565.48
68451,57.20,244.42,37.68,98.60,125.20,0.00,563.10
68452,56.80,244.32,37.83,98.50,125.75,0.00,563.21
68453,55.60,244.72,38.10,98.60,126.21,0.00,563.23
68454,58.40,244.66,38.11,98.60,124.87,0.00,564.64
68455,56.00,244.51,37.94,98.60,124.79,0.00,561.85
68456,57.60,244.73,37.17,98.50,124.99,0.00,562.99
68457,61.60,244.23,37.04,98.50,124.73,0.00,566.10
68458,60.80,243.90,37.19,98.40,126.62,0.00,566.90
68459,60.80,244.29,37.39,98.50,125.70,0.00,566.68
68460,61.20,244.14,37.65,98.60,126.72,0.00,568.31
68461,63.20,244.18,38.05,98.70,126.93,0.00,571.06
68462,65.60,244.11,38.72,98.80,126.24,0.00,573.46
68463,64.00,243.41,39.27,98.80,125.89,0.00,571.37
68464,65.60,243.30,39.17,98.80,125.99,0.00,572.86
68465,64.40,243.38,39.31,98.80,125.16,0.00,571.05
68466,64.00,243.08,39.04,98.80,125.68,0.00,570.61
68467,58.00,243.45,39.69,98.80,125.77,0.00,565.71
68468,59.60,243.53,39.82,98.80,126.28,0.00,568.04
68469,57.60,243.73,39.58,98.80,126.40,0.00,566.11
68470,58.00,243.53,39.72,98.60,126.45,0.00,566.30
68471,58.80,243.48,39.79,98.70,126.80,0.00,567.57
