[METADATA]
Parameter,Value
Total Population,155367
Total Simulation Days,1

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,4050448.42,892956
shower,5854537.88,167885
wash_bassin,1855011.21,919179
wash_machine,2773152.00,19258
dish_washer,2992687.47,3862989
tanque,708924.69,178650

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
770,28.77,23.76,15.85,11.60,14.65,0.00,94.63
771,28.64,23.85,16.03,11.60,14.61,0.00,94.74
772,28.52,23.91,15.97,11.60,14.51,0.00,94.50
773,28.39,23.81,15.93,11.60,14.57,0.00,94.30
774,28.31,23.99,15.90,11.60,14.52,0.00,94.32
775,28.31,23.99,15.89,11.60,14.44,0.00,94.23
776,28.22,23.95,15.77,11.60,14.25,0.00,93.79
777,28.18,24.04,15.91,11.60,14.28,0.00,94.01
778,28.10,23.94,15.80,11.60,14.43,0.00,93.87
779,28.35,23.92,15.37,11.60,14.41,0.00,93.65
780,28.06,23.92,15.36,11.60,14.36,0.00,93.30
781,28.22,23.88,15.22,11.60,14.27,0.00,93.19
782,28.06,23.88,15.15,11.60,14.60,0.00,93.29
783,28.10,24.22,14.99,11.60,14.64,0.00,93.55
784,28.18,24.15,14.75,11.60,14.78,0.00,93.46
785,28.01,24.31,14.47,11.60,14.73,0.00,93.12
786,28.22,24.03,14.64,11.60,14.74,0.00,93.24
787,28.10,24.03,14.86,11.60,14.86,0.00,93.45
788,28.10,24.11,15.14,11.60,14.91,0.00,93.86
789,28.06,24.16,15.23,11.50,15.05,0.00,93.99
790,27.93,24.16,15.17,11.50,15.08,0.00,93.83
791,27.97,24.06,15.37,11.40,15.35,0.00,94.15
792,28.10,23.92,15.30,11.40,15.06,0.00,93.78
793,28.10,23.74,15.27,11.40,15.19,0.00,93.70
794,28.27,23.68,15.19,11.40,15.03,0.00,93.57
795,28.27,23.74,14.96,11.40,14.61,0.00,92.97
796,28.18,23.64,15.07,11.40,14.71,0.00,93.00
797,28.06,23.70,14.93,11.40,14.80,0.00,92.88
798,28.06,23.70,15.37,11.40,14.89,0.00,93.41
799,28.18,23.70,15.38,11.20,15.00,0.00,93.47
800,28.10,23.70,15.72,11.10,14.74,0.00,93.36
801,28.10,23.70,15.80,11.20,14.85,0.00,93.64
802,27.93,23.83,15.87,11.10,14.77,0.00,93.50
803,28.06,23.90,15.71,11.10,14.56,0.00,93.32
804,28.14,23.65,15.47,11.10,14.63,0.00,92.98
805,28.27,23.63,15.54,11.10,14.66,0.00,93.19
806,28.18,23.36,15.39,11.10,14.54,0.00,92.57
807,27.97,23.43,15.19,11.10,14.62,0.00,92.31
808,27.85,23.27,15.29,11.10,14.68,0.00,92.18
809,27.89,23.20,15.24,11.10,14.34,0.00,91.77
810,27.85,23.22,15.14,11.30,14.57,0.00,92.07
811,27.80,23.41,15.18,11.30,14.23,0.00,91.92
812,27.85,23.41,15.16,11.20,14.16,0.00,91.78
813,27.64,23.32,15.26,11.20,14.52,0.00,91.94
814,27.80,23.51,15.25,11.20,14.55,0.00,92.31
815,27.76,23.51,15.02,11.20,14.68,0.00,92.17
816,27.76,23.31,14.99,11.20,14.72,0.00,91.98
817,27.72,23.43,15.18,11.20,14.57,0.00,92.10
818,27.68,23.43,15.16,11.20,14.67,0.00,92.14
819,27.85,23.37,15.34,11.20,14.89,0.00,92.65
820,27.89,23.28,15.26,11.20,15.04,0.00,92.67
821,27.72,23.28,15.17,11.10,15.28,0.00,92.54
822,27.85,23.40,15.32,11.10,15.63,0.00,93.30
823,27.89,23.48,15.26,11.10,15.56,0.00,93.29
824,27.55,23.61,15.14,11.10,15.54,0.00,92.95
825,27.38,23.55,14.95,11.10,15.77,0.00,92.76
826,27.47,23.60,15.17,11.10,15.67,0.00,93.00
827,27.47,23.60,15.13,11.10,15.49,0.00,92.78
828,27.64,23.60,15.23,11.10,15.65,0.00,93.21
829,27.34,23.60,15.05,11.10,15.72,0.00,92.80
830,27.47,23.83,15.07,11.10,15.32,0.00,92.78
831,27.30,23.81,14.83,11.10,15.42,0.00,92.46
832,27.38,23.86,14.62,11.10,15.28,0.00,92.24
833,27.59,23.78,14.88,11.10,15.15,0.00,92.51
834,27.43,23.69,14.93,11.10,15.07,0.00,92.22
835,27.51,23.69,14.95,11.10,15.06,0.00,92.31
836,27.47,23.54,15.18,11.00,15.03,0.00,92.21
837,27.51,23.46,15.34,11.00,14.97,0.00,92.29
838,27.51,23.45,15.39,11.00,15.21,0.00,92.55
839,27.38,23.45,15.57,11.00,15.28,0.00,92.68
840,27.55,23.33,15.45,11.10,15.48,0.00,92.92
841,27.76,23.24,15.24,11.10,15.18,0.00,92.53
842,27.85,23.39,15.20,11.10,15.06,0.00,92.59
843,27.59,23.39,14.86,11.10,15.11,0.00,92.05
844,27.59,23.39,14.88,11.10,14.92,0.00,91.88
845,27.68,23.48,14.93,11.10,14.95,0.00,92.13
846,27.59,23.41,14.94,11.10,14.93,0.00,91.98
847,27.38,23.56,14.96,11.10,14.88,0.00,91.89
848,27.43,23.62,15.15,11.10,14.71,0.00,92.02
849,27.55,23.75,15.29,11.10,14.90,0.00,92.59
850,27.68,23.75,15.19,11.10,15.12,0.00,92.83
851,27.80,23.75,15.04,11.10,15.07,0.00,92.77
852,27.72,23.75,14.62,11.10,14.94,0.00,92.13
853,27.68,23.82,14.29,11.10,14.84,0.00,91.74
854,27.89,23.66,14.82,11.10,14.79,0.00,92.25
855,27.72,23.71,14.58,11.20,14.68,0.00,91.89
856,27.72,23.71,14.75,11.20,14.68,0.00,92.06
857,27.64,23.71,15.01,11.20,14.77,0.00,92.33
858,27.47,23.79,15.42,11.20,14.89,0.00,92.77
859,27.30,23.88,15.76,11.20,14.69,0.00,92.83
860,27.13,23.77,15.54,11.20,14.35,0.00,91.99
861,27.05,23.68,15.46,11.20,14.23,0.00,91.62
862,27.05,23.60,15.44,11.20,14.13,0.00,91.42
863,27.34,23.68,15.59,11.20,14.28,0.00,92.10
864,27.47,23.68,15.73,11.20,14.02,0.00,92.10
865,27.55,23.57,15.66,11.20,14.08,0.00,92.06
866,27.51,23.57,15.73,11.20,14.40,0.00,92.41
867,27.68,23.52,15.91,11.20,14.22,0.00,92.52
868,27.76,23.71,15.84,11.20,14.31,0.00,92.83
869,28.10,23.69,16.01,11.20,14.11,0.00,93.10
870,28.06,23.51,15.57,11.20,14.23,0.00,92.57
871,27.93,23.42,15.58,11.20,14.25,0.00,92.38
872,28.01,23.82,15.90,11.20,13.74,0.00,92.68
873,27.89,23.82,16.68,11.20,13.71,0.00,93.29
874,27.76,23.82,16.67,11.20,13.27,0.00,92.72
875,27.76,23.82,16.63,11.20,13.26,0.00,92.67
876,27.80,24.03,16.77,11.20,13.20,0.00,93.00
877,27.76,23.94,16.53,11.20,13.34,0.00,92.76
878,27.97,23.94,16.36,11.20,13.35,0.00,92.82
879,28.18,24.00,16.55,11.20,13.34,0.00,93.28
880,28.22,23.91,16.79,11.20,13.41,0.00,93.53
881,28.27,23.91,16.79,11.20,13.27,0.00,93.44
882,28.35,23.87,17.15,11.20,13.32,0.00,93.89
883,28.48,23.80,17.12,11.20,13.45,0.00,94.05
884,28.22,23.69,17.02,11.20,13.45,0.00,93.60
885,28.18,23.69,17.49,11.20,13.08,0.00,93.65
886,28.18,23.50,17.61,11.20,13.21,0.00,93.70
887,28.10,23.46,17.47,11.20,13.19,0.00,93.42
888,28.14,23.30,17.33,11.20,13.16,0.00,93.13
889,28.06,23.23,17.31,11.20,13.31,0.00,93.11
890,28.10,23.14,17.21,11.20,13.72,0.00,93.37
891,28.22,23.14,17.30,11.20,13.50,0.00,93.36
892,28.10,23.28,17.28,11.20,13.67,0.00,93.53
893,28.27,23.89,17.13,11.10,13.58,0.00,93.97
894,28.31,23.99,17.07,11.10,13.61,0.00,94.07
895,28.56,23.79,16.99,11.10,13.74,0.00,94.18
896,28.52,23.81,16.72,11.10,13.73,0.00,93.87
897,28.52,23.60,16.75,11.10,13.73,0.00,93.70
898,28.48,23.47,16.48,11.20,13.56,0.00,93.18
899,28.52,23.41,16.41,11.20,13.52,0.00,93.05
900,28.39,23.41,15.90,11.20,13.33,0.00,92.22
901,28.52,23.20,15.56,11.20,13.29,0.00,91.78
902,28.52,22.98,15.45,11.20,13.36,0.00,91.50
903,28.43,22.98,15.62,11.10,13.60,0.00,91.74
904,28.48,22.98,15.81,11.10,13.34,0.00,91.71
905,28.43,23.12,15.63,11.00,13.58,0.00,91.77
906,28.56,22.95,15.70,11.00,13.70,0.00,91.91
907,28.43,22.74,16.00,11.00,13.40,0.00,91.58
908,28.48,22.65,15.85,11.00,13.60,0.00,91.58
909,28.35,22.65,15.34,11.00,13.77,0.00,91.11
910,28.43,22.58,15.20,11.00,13.64,0.00,90.86
911,28.31,22.69,15.34,11.00,13.54,0.00,90.87
912,28.52,22.79,15.53,11.00,13.45,0.00,91.29
913,28.39,22.86,15.28,11.00,13.43,0.00,90.96
914,28.48,22.86,15.54,11.00,13.47,0.00,91.35
915,28.52,22.84,15.59,11.00,13.65,0.00,91.61
916,28.48,22.78,15.35,10.80,13.61,0.00,91.02
917,28.48,22.88,15.47,10.80,13.50,0.00,91.13
918,28.48,22.88,15.42,10.80,13.65,0.00,91.23
919,28.60,23.02,15.23,10.80,13.53,0.00,91.18
920,28.27,23.02,14.81,10.80,13.38,0.00,90.28
921,28.27,23.02,14.78,10.80,13.19,0.00,90.05
922,28.27,23.16,14.64,10.80,13.21,0.00,90.07
923,28.35,23.24,14.71,10.80,13.30,0.00,90.39
924,28.43,23.23,14.76,10.80,13.14,0.00,90.37
925,28.64,23.34,14.62,10.80,13.84,0.00,91.25
926,28.52,23.52,14.71,10.80,13.89,0.00,91.44
927,28.39,23.59,15.03,10.80,13.66,0.00,91.48
928,28.35,23.59,14.86,10.90,13.70,0.00,91.41
929,28.39,23.52,15.25,10.90,13.66,0.00,91.73
930,28.56,23.23,15.21,10.90,13.47,0.00,91.37
931,28.35,23.25,15.13,10.90,13.24,0.00,90.86
932,28.39,23.25,15.34,10.80,13.23,0.00,91.01
933,28.39,23.37,15.46,10.80,13.23,0.00,91.25
934,28.39,23.61,15.56,10.80,13.54,0.00,91.90
935,28.35,23.61,15.46,10.80,13.32,0.00,91.54
936,28.22,23.53,15.65,10.80,13.07,0.00,91.27
937,28.22,23.51,15.47,10.80,12.88,0.00,90.88
938,28.35,23.51,15.76,10.80,12.75,0.00,91.17
939,28.52,23.51,15.67,10.80,12.83,0.00,91.33
940,28.48,23.61,15.42,10.80,12.93,0.00,91.24
941,28.31,23.51,15.70,10.80,13.02,0.00,91.34
942,28.35,23.60,15.95,10.80,12.93,0.00,91.63
943,28.39,23.42,16.01,10.80,13.07,0.00,91.68
944,28.43,23.19,16.13,10.80,12.82,0.00,91.37
945,28.77,23.10,15.76,10.80,12.70,0.00,91.13
946,28.90,23.00,15.62,10.80,12.75,0.00,91.06
947,29.19,23.15,15.38,10.80,12.70,0.00,91.21
948,28.90,23.15,15.33,10.80,12.62,0.00,90.80
949,28.77,23.15,15.16,10.80,12.75,0.00,90.63
950,28.64,23.33,15.60,10.80,12.60,0.00,90.97
951,28.64,23.23,15.69,10.80,12.57,0.00,90.93
952,28.77,23.23,15.36,10.80,12.54,0.00,90.70
953,28.98,23.18,15.35,10.70,12.40,0.00,90.60
954,28.73,23.08,15.21,10.70,12.49,0.00,90.20
955,28.81,23.08,15.27,10.70,12.36,0.00,90.23
956,28.77,23.08,15.28,10.70,12.38,0.00,90.20
957,28.69,22.96,15.17,10.70,12.67,0.00,90.19
958,28.64,22.96,15.49,10.70,12.51,0.00,90.31
959,28.64,22.81,15.18,10.60,12.62,0.00,89.85
960,28.85,22.87,15.60,10.60,12.62,0.00,90.55
961,28.81,22.87,15.28,10.60,12.60,0.00,90.17
962,28.73,22.96,15.40,10.60,12.26,0.00,89.95
963,28.90,22.89,15.48,10.60,12.58,0.00,90.44
964,29.02,22.88,15.55,10.60,12.67,0.00,90.72
965,28.98,22.85,15.70,10.60,12.73,0.00,90.86
966,29.15,22.85,15.56,10.60,12.70,0.00,90.86
967,29.27,22.85,15.48,10.60,12.73,0.00,90.94
968,29.36,23.01,15.49,10.60,12.69,0.00,91.15
969,29.40,23.01,15.63,10.60,12.50,0.00,91.14
970,29.61,23.21,15.57,10.60,12.33,0.00,91.32
971,29.48,23.21,15.50,10.60,12.56,0.00,91.35
972,29.48,23.29,15.38,10.60,12.95,0.00,91.71
973,29.53,23.27,15.77,10.60,13.06,0.00,92.23
974,29.57,23.27,15.99,10.60,13.30,0.00,92.73
975,29.57,23.37,15.67,10.60,13.27,0.00,92.48
976,29.78,23.26,15.79,10.60,13.50,0.00,92.93
977,29.69,23.42,16.25,10.60,13.81,0.00,93.78
978,29.48,23.42,16.25,10.60,14.01,0.00,93.77
979,29.74,23.42,16.17,10.60,13.73,0.00,93.65
980,29.74,23.53,16.24,10.60,13.59,0.00,93.70
981,29.69,23.44,16.27,10.70,13.61,0.00,93.71
982,29.82,23.12,16.25,10.70,13.45,0.00,93.35
983,29.57,23.06,16.44,10.60,13.63,0.00,93.29
984,29.61,23.06,16.57,10.60,13.39,0.00,93.23
985,29.48,23.06,16.39,10.60,13.23,0.00,92.77
986,29.15,23.06,16.03,10.50,13.20,0.00,91.93
987,28.94,23.04,16.12,10.50,13.23,0.00,91.82
988,28.94,23.04,16.01,10.50,13.41,0.00,91.89
989,29.02,23.12,15.88,10.50,13.47,0.00,91.99
990,29.02,23.15,15.65,10.50,13.42,0.00,91.74
991,28.94,23.20,15.86,10.50,13.48,0.00,91.97
992,28.98,23.20,15.79,10.40,13.61,0.00,91.98
